acquisition_time	studies_id	utm_x	utm_y	sex	gps_positions_animals_id	original_animal_id	animal_year_id
22APR07:21:00:00	5	419793.3846	6569488.954	f	1180905	3361	33610
23APR07:00:00:00	5	420371.5632	6569441.842	f	1180904	3361	33610
23APR07:03:00:00	5	420008.9418	6569369.647	f	1180903	3361	33610
23APR07:06:00:00	5	419829.8689	6569887.79	f	1180902	3361	33610
23APR07:09:00:00	5	419893.8596	6569848.97	f	1180901	3361	33610
23APR07:12:00:00	5	420369.9403	6570032.1	f	1180900	3361	33610
23APR07:15:00:00	5	420557.6249	6570032.46	f	1180899	3361	33610
23APR07:18:00:00	5	420852.6795	6569835.74	f	1180898	3361	33610
23APR07:21:00:00	5	420799.7026	6570011.567	f	1180897	3361	33610
24APR07:00:00:00	5	420767.5077	6569903.802	f	1180896	3361	33610
24APR07:03:00:00	5	421194.278	6570145.304	f	1180895	3361	33610
24APR07:06:00:00	5	420905.0682	6569136.928	f	1182587	3361	33610
24APR07:09:00:00	5	420404.1117	6568497.582	f	1182586	3361	33610
24APR07:12:00:00	5	420161.9579	6568659.059	f	1182585	3361	33610
24APR07:15:00:00	5	420157.2711	6568593.461	f	1182584	3361	33610
24APR07:18:00:00	5	421388.0302	6569201.638	f	1182583	3361	33610
24APR07:21:00:00	5	421619.0123	6568886.466	f	1184045	3361	33610
25APR07:00:00:00	5	421637.966	6568694.768	f	1184044	3361	33610
25APR07:03:00:00	5	421554.8005	6568682.549	f	1184043	3361	33610
25APR07:06:00:00	5	422394.7272	6566615.092	f	1184042	3361	33610
25APR07:09:00:00	5	421842.2746	6564144.094	f	1184041	3361	33610
25APR07:12:00:00	5	421325.2104	6562662.6	f	1185521	3361	33610
25APR07:15:00:00	5	421221.1469	6561669.883	f	1185520	3361	33610
25APR07:18:00:00	5	421052.69	6561801.641	f	1185519	3361	33610
25APR07:21:00:00	5	421068.5787	6562323.914	f	1185518	3361	33610
26APR07:00:00:00	5	421013.1365	6562235.264	f	1185517	3361	33610
26APR07:03:00:00	5	420413.8743	6562187.874	f	1187041	3361	33610
26APR07:06:00:00	5	420533.2268	6562287.357	f	1187040	3361	33610
26APR07:09:00:00	5	420298.5891	6561914.813	f	1187039	3361	33610
26APR07:12:00:00	5	420379.6357	6561876.873	f	1187038	3361	33610
26APR07:15:00:00	5	420473.8023	6562094.517	f	1187037	3361	33610
26APR07:18:00:00	5	420641.521	6562225.509	f	1188539	3361	33610
26APR07:21:00:00	5	420530.5422	6562379.486	f	1188538	3361	33610
27APR07:00:00:00	5	420415.7623	6562284.017	f	1188537	3361	33610
27APR07:03:00:00	5	420658.5426	6561920.4	f	1188536	3361	33610
27APR07:06:00:00	5	421591.3504	6561007.256	f	1188535	3361	33610
27APR07:09:00:00	5	421895.5385	6560669.774	f	1189969	3361	33610
27APR07:12:00:00	5	421545.6086	6558956.187	f	1189968	3361	33610
27APR07:15:00:00	5	420860.8372	6558395.703	f	1189967	3361	33610
27APR07:18:01:00	5	420706.4566	6557622.693	f	1189966	3361	33610
27APR07:21:00:00	5	422530.667	6558325.412	f	1189965	3361	33610
28APR07:00:00:00	5	422540.5616	6558779.504	f	1194408	3361	33610
28APR07:03:00:00	5	422592.8098	6558540.526	f	1194407	3361	33610
28APR07:06:00:00	5	422504.7631	6557417.02	f	1194406	3361	33610
28APR07:12:00:00	5	424770.8844	6556758.311	f	1194404	3361	33610
28APR07:15:00:00	5	424969.9085	6556252.784	f	1194403	3361	33610
28APR07:18:00:00	5	426365.8281	6555091.374	f	1194402	3361	33610
28APR07:21:00:00	5	427542.7529	6554033.047	f	1194401	3361	33610
29APR07:00:00:00	5	427358.5721	6554038.292	f	1194400	3361	33610
29APR07:03:00:00	5	427530.0851	6553603.862	f	1194399	3361	33610
29APR07:06:01:00	5	429057.1321	6552625.154	f	1194398	3361	33610
29APR07:09:00:00	5	429171.3244	6552798.402	f	1194397	3361	33610
29APR07:12:00:00	5	429785.9986	6553341.359	f	1194396	3361	33610
29APR07:15:00:00	5	429769.7043	6553309.915	f	1194395	3361	33610
29APR07:18:00:00	5	429595.7249	6552861.667	f	1194394	3361	33610
29APR07:21:00:00	5	430588.0705	6553062.689	f	1201666	3361	33610
30APR07:00:00:00	5	431266.3363	6552780.467	f	1201665	3361	33610
30APR07:03:00:00	5	431653.628	6552242.915	f	1201664	3361	33610
30APR07:06:00:00	5	432494.4364	6551913.375	f	1201663	3361	33610
30APR07:09:00:00	5	433025.9387	6551143.659	f	1201662	3361	33610
30APR07:12:01:00	5	432890.5553	6551094.587	f	1201661	3361	33610
30APR07:15:00:00	5	433151.7978	6551298.196	f	1201660	3361	33610
30APR07:18:00:00	5	433172.3691	6550827.71	f	1201659	3361	33610
30APR07:21:00:00	5	433587.5974	6550831.049	f	1201658	3361	33610
01MAY07:00:00:00	5	433673.6126	6550685.728	f	1201657	3361	33610
01MAY07:03:00:00	5	434134.3885	6550385.064	f	1201656	3361	33610
01MAY07:06:01:00	5	433715.746	6550086.971	f	1201655	3361	33610
01MAY07:09:01:00	5	433547.1045	6550098.26	f	1201654	3361	33610
01MAY07:12:01:00	5	433334.6197	6550274.497	f	1201653	3361	33610
01MAY07:15:00:00	5	433808.1084	6550035.209	f	1201652	3361	33610
01MAY07:18:00:00	5	433965.462	6550269.829	f	1201651	3361	33610
01MAY07:21:00:00	5	434205.3336	6550258.904	f	1201650	3361	33610
02MAY07:00:00:00	5	434277.0752	6550332.347	f	1201649	3361	33610
02MAY07:03:00:00	5	434314.7389	6550338.35	f	1201648	3361	33610
02MAY07:06:01:00	5	433820.0931	6550052.688	f	1201647	3361	33610
02MAY07:09:00:00	5	434431.09	6549491.569	f	1201646	3361	33610
02MAY07:12:00:00	5	434695.0943	6549756.77	f	1201645	3361	33610
02MAY07:15:00:00	5	434744.4859	6549805.122	f	1201644	3361	33610
02MAY07:18:00:00	5	435111.9899	6549038.057	f	1201643	3361	33610
02MAY07:21:00:00	5	435244.1364	6549386.557	f	1201642	3361	33610
03MAY07:00:00:00	5	435303.9943	6549239.2	f	1202797	3361	33610
03MAY07:03:00:00	5	435384.1157	6549216.263	f	1202796	3361	33610
03MAY07:06:01:00	5	434894.6763	6548151.493	f	1202795	3361	33610
03MAY07:09:00:00	5	433546.0213	6550132.604	f	1202794	3361	33610
03MAY07:12:00:00	5	430968.7836	6549362.372	f	1202793	3361	33610
03MAY07:15:00:00	5	431009.4765	6549120.72	f	1207181	3361	33610
03MAY07:18:01:00	5	432223.3819	6548796.15	f	1207180	3361	33610
03MAY07:21:03:00	5	433900.2447	6548383.024	f	1207179	3361	33610
04MAY07:00:00:00	5	433825.7284	6548410.317	f	1207178	3361	33610
04MAY07:03:00:00	5	433930.31	6548387.885	f	1207177	3361	33610
04MAY07:06:00:00	5	434196.3653	6547272.414	f	1207176	3361	33610
04MAY07:09:00:00	5	434483.4305	6546814.08	f	1207175	3361	33610
04MAY07:12:01:00	5	435721.0313	6546468.553	f	1207174	3361	33610
04MAY07:15:00:00	5	435564.1335	6546783.49	f	1207173	3361	33610
04MAY07:18:00:00	5	435671.6266	6547757.21	f	1207172	3361	33610
04MAY07:21:00:00	5	435944.939	6547975.965	f	1209928	3361	33610
05MAY07:00:00:00	5	435865.444	6548044.209	f	1209927	3361	33610
05MAY07:03:00:00	5	436000.2176	6548101.694	f	1209926	3361	33610
05MAY07:06:00:00	5	435221.1714	6549210.519	f	1209925	3361	33610
05MAY07:09:02:00	5	433503.6395	6549982.283	f	1209924	3361	33610
05MAY07:12:00:00	5	433293.5442	6550623.973	f	1209923	3361	33610
05MAY07:15:00:00	5	433677.6368	6550538.309	f	1209922	3361	33610
05MAY07:18:00:00	5	433948.7088	6550839.299	f	1209921	3361	33610
05MAY07:21:00:00	5	434738.7067	6550019.883	f	1209920	3361	33610
06MAY07:00:00:00	5	434928.8804	6550128.085	f	1209919	3361	33610
06MAY07:03:00:00	5	435029.3586	6550266.174	f	1212731	3361	33610
06MAY07:06:00:00	5	435310.9328	6549776.917	f	1212730	3361	33610
06MAY07:09:00:00	5	433404.0399	6550252.439	f	1212729	3361	33610
06MAY07:12:00:00	5	433127.3859	6550594.943	f	1212728	3361	33610
06MAY07:15:00:00	5	433803.8269	6551338.401	f	1212727	3361	33610
06MAY07:18:00:00	5	433870.6737	6551335.875	f	1212726	3361	33610
06MAY07:21:00:00	5	434438.0045	6551292.307	f	1212725	3361	33610
07MAY07:00:00:00	5	434483.5317	6551422.069	f	1212724	3361	33610
07MAY07:03:00:00	5	434938.0532	6550987.658	f	1212723	3361	33610
07MAY07:06:00:00	5	435065.9155	6550535.635	f	1212722	3361	33610
07MAY07:09:00:00	5	434876.6499	6550078.933	f	1214065	3361	33610
07MAY07:12:00:00	5	434693.9849	6550223.513	f	1214064	3361	33610
07MAY07:15:00:00	5	434566.4854	6550340.986	f	1214063	3361	33610
07MAY07:18:00:00	5	434275.652	6550187.752	f	1214062	3361	33610
07MAY07:21:00:00	5	434337.3053	6550399.82	f	1214061	3361	33610
08MAY07:00:00:00	5	434229.3036	6550479.592	f	1224617	3361	33610
08MAY07:03:00:00	5	435173.4615	6551095.08	f	1224616	3361	33610
08MAY07:06:00:00	5	433965.0059	6552134.251	f	1224615	3361	33610
08MAY07:09:01:00	5	433973.6831	6552389.25	f	1224614	3361	33610
08MAY07:12:00:00	5	433145.6902	6552234.068	f	1224613	3361	33610
08MAY07:15:00:00	5	433343.1748	6551723.495	f	1216680	3361	33610
08MAY07:18:02:00	5	432973.4481	6550970.454	f	1216679	3361	33610
08MAY07:21:00:00	5	433303.8738	6550485.967	f	1216678	3361	33610
09MAY07:00:00:00	5	433400.8208	6550648.723	f	1216677	3361	33610
09MAY07:03:00:00	5	433516.4215	6550818.464	f	1216676	3361	33610
09MAY07:06:00:00	5	434397.0885	6551031.278	f	1224612	3361	33610
09MAY07:09:00:00	5	434516.6474	6551014.061	f	1224611	3361	33610
09MAY07:12:00:00	5	434295.9759	6550985.646	f	1224610	3361	33610
09MAY07:15:00:00	5	434583.0644	6551368.086	f	1224609	3361	33610
09MAY07:18:01:00	5	434070.0562	6551940.205	f	1224608	3361	33610
09MAY07:21:01:00	5	433842.1371	6551895.738	f	1224607	3361	33610
10MAY07:00:00:00	5	433653.9781	6551964.029	f	1224606	3361	33610
10MAY07:03:00:00	5	433235.1407	6551678.29	f	1224605	3361	33610
10MAY07:06:00:00	5	433119.2665	6550885.217	f	1224604	3361	33610
10MAY07:09:00:00	5	431803.643	6550708.779	f	1224603	3361	33610
10MAY07:12:00:00	5	431654.7184	6550401.109	f	1224602	3361	33610
10MAY07:15:00:00	5	431647.9836	6550406.898	f	1224601	3361	33610
10MAY07:18:00:00	5	431656.6214	6550406.566	f	1224600	3361	33610
10MAY07:21:00:00	5	431626.4033	6550406.27	f	1224599	3361	33610
11MAY07:00:00:00	5	431625.8849	6550409.977	f	1224598	3361	33610
11MAY07:03:00:00	5	431614.5828	6550400.099	f	1224597	3361	33610
11MAY07:06:00:00	5	431709.4944	6550405.076	f	1224596	3361	33610
11MAY07:09:01:00	5	431648.8437	6550404.989	f	1224595	3361	33610
11MAY07:12:00:00	5	431654.8141	6550408.714	f	1224594	3361	33610
11MAY07:15:00:00	5	432404.4698	6550539.941	f	1224593	3361	33610
11MAY07:18:00:00	5	432392.2391	6550521.49	f	1224592	3361	33610
11MAY07:21:00:00	5	432392.8523	6550523.428	f	1224591	3361	33610
12MAY07:00:00:00	5	432382.7359	6550526.67	f	1224590	3361	33610
12MAY07:03:00:00	5	432400.5063	6550491.763	f	1224589	3361	33610
12MAY07:06:00:00	5	432400.998	6550530.301	f	1224588	3361	33610
12MAY07:09:00:00	5	432385.2372	6550449.933	f	1224587	3361	33610
12MAY07:12:00:00	5	432391.2394	6550453.235	f	1224586	3361	33610
12MAY07:15:00:00	5	432466.9327	6549480.937	f	1224585	3361	33610
12MAY07:18:01:00	5	432904.3257	6549291.926	f	1224584	3361	33610
12MAY07:21:00:00	5	433068.4078	6549080.503	f	1224583	3361	33610
13MAY07:00:00:00	5	433072.1812	6549077.586	f	1224582	3361	33610
13MAY07:03:00:00	5	433105.3384	6548962.335	f	1224581	3361	33610
13MAY07:06:00:00	5	433479.7654	6548629.672	f	1224580	3361	33610
13MAY07:09:00:00	5	433424.107	6548460.815	f	1224579	3361	33610
13MAY07:12:00:00	5	433436.4337	6548484.402	f	1224578	3361	33610
13MAY07:15:00:00	5	433397.4634	6548446.299	f	1225817	3361	33610
13MAY07:18:00:00	5	433399.3192	6548459.03	f	1225816	3361	33610
13MAY07:21:00:00	5	433451.4695	6548457.322	f	1225815	3361	33610
14MAY07:00:00:00	5	433445.6127	6548472.069	f	1225814	3361	33610
14MAY07:03:00:00	5	433451.1223	6548645.863	f	1225813	3361	33610
14MAY07:06:00:00	5	433056.8619	6548833.041	f	1227007	3361	33610
14MAY07:09:01:00	5	433036.6813	6548817.512	f	1227006	3361	33610
14MAY07:12:00:00	5	433451.4588	6548605.84	f	1227005	3361	33610
14MAY07:15:00:00	5	433437.2357	6548644.667	f	1227004	3361	33610
14MAY07:18:00:00	5	433039.5399	6548629.483	f	1227003	3361	33610
14MAY07:21:00:00	5	433044.6088	6548699.961	f	1243432	3361	33610
15MAY07:00:00:00	5	433041.4031	6548696.342	f	1243431	3361	33610
15MAY07:03:00:00	5	433040.7752	6548616.174	f	1243430	3361	33610
15MAY07:06:00:00	5	433036.8817	6548852.903	f	1243429	3361	33610
15MAY07:09:00:00	5	432866.8257	6549245.984	f	1243428	3361	33610
15MAY07:12:00:00	5	432882.0581	6549230.191	f	1243427	3361	33610
15MAY07:15:00:00	5	432870.3307	6549263.085	f	1243426	3361	33610
15MAY07:18:01:00	5	432875.4632	6549237.312	f	1243425	3361	33610
15MAY07:21:00:00	5	432850.7951	6549256.467	f	1243424	3361	33610
16MAY07:00:00:00	5	432858.3543	6549273.275	f	1243423	3361	33610
16MAY07:03:00:00	5	432847.0078	6549270.667	f	1243422	3361	33610
16MAY07:06:00:00	5	432853.8315	6549288.69	f	1243421	3361	33610
16MAY07:09:00:00	5	432929.8604	6549269.871	f	1243420	3361	33610
16MAY07:12:00:00	5	432928.6144	6549201.052	f	1243419	3361	33610
16MAY07:15:00:00	5	432892.2859	6549288.684	f	1243418	3361	33610
16MAY07:18:00:00	5	433093.0748	6549077.566	f	1243417	3361	33610
16MAY07:21:00:00	5	433038.2815	6549162.067	f	1243416	3361	33610
17MAY07:00:00:00	5	433046.2132	6549154.644	f	1243415	3361	33610
17MAY07:03:00:00	5	433074.2651	6549087.897	f	1243414	3361	33610
17MAY07:06:00:00	5	432932.2474	6549295.179	f	1243413	3361	33610
17MAY07:09:00:00	5	432910.7345	6549267.645	f	1243412	3361	33610
17MAY07:12:00:00	5	432914.1143	6549295.285	f	1243411	3361	33610
17MAY07:15:00:00	5	432936.1806	6549266.052	f	1243410	3361	33610
17MAY07:18:00:00	5	432898.1341	6549297.514	f	1243409	3361	33610
17MAY07:21:00:00	5	432907.0551	6549288.013	f	1243408	3361	33610
18MAY07:00:00:00	5	432902.4542	6549290.477	f	1242326	3361	33610
18MAY07:03:00:00	5	433067.8494	6548621.849	f	1242325	3361	33610
18MAY07:06:00:00	5	433029.6841	6548775.467	f	1242324	3361	33610
18MAY07:09:00:00	5	432702.5388	6548675.943	f	1242323	3361	33610
18MAY07:12:00:00	5	432726.2652	6548727.36	f	1242322	3361	33610
18MAY07:15:00:00	5	432679.1792	6548558.998	f	1243407	3361	33610
18MAY07:18:00:00	5	432688.7089	6548612.424	f	1243406	3361	33610
18MAY07:21:00:00	5	433027.2084	6548780.467	f	1243405	3361	33610
19MAY07:00:00:00	5	433056.2076	6548693.299	f	1243404	3361	33610
19MAY07:03:00:00	5	433162.469	6548494.765	f	1243403	3361	33610
19MAY07:06:01:00	5	433150.581	6548425.453	f	1248524	3361	33610
19MAY07:09:00:00	5	433126.2171	6548452.23	f	1248523	3361	33610
19MAY07:12:00:00	5	433139.1504	6548449.687	f	1248522	3361	33610
19MAY07:15:00:00	5	433163.9203	6548460.292	f	1248521	3361	33610
19MAY07:18:01:00	5	433162.8285	6548470.023	f	1248520	3361	33610
19MAY07:21:00:00	5	433017.0272	6548802.263	f	1248519	3361	33610
20MAY07:00:00:00	5	433024.7564	6548755.027	f	1248518	3361	33610
20MAY07:03:00:00	5	433145.3283	6548490.832	f	1248517	3361	33610
20MAY07:06:00:00	5	433100.5253	6548752.845	f	1248516	3361	33610
20MAY07:09:00:00	5	432917.2915	6549269.813	f	1248515	3361	33610
20MAY07:12:00:00	5	432925.5017	6549280.272	f	1248514	3361	33610
20MAY07:15:00:00	5	432938.5884	6549286.982	f	1248513	3361	33610
20MAY07:18:00:00	5	432913.2988	6549309.6	f	1248512	3361	33610
20MAY07:21:00:00	5	432867.835	6549272.473	f	1248511	3361	33610
21MAY07:00:00:00	5	432858.3004	6549270.202	f	1248510	3361	33610
21MAY07:03:00:00	5	432945.7754	6548711.325	f	1248509	3361	33610
21MAY07:06:00:00	5	433461.2019	6548626.308	f	1248508	3361	33610
21MAY07:09:00:00	5	432700.4259	6548491.465	f	1248507	3361	33610
21MAY07:12:00:00	5	433053.3879	6548349.667	f	1248506	3361	33610
21MAY07:15:00:00	5	430542.691	6549581.897	f	1248505	3361	33610
21MAY07:18:00:00	5	430592.4944	6549621.367	f	1250230	3361	33610
21MAY07:21:00:00	5	431457.4449	6550102.618	f	1250229	3361	33610
22MAY07:00:00:00	5	431471.1475	6550103.386	f	1250228	3361	33610
22MAY07:03:00:00	5	431437.9504	6550302.643	f	1250227	3361	33610
22MAY07:06:00:00	5	431412.3969	6550313.838	f	1250226	3361	33610
22MAY07:09:01:00	5	429897.6573	6549923.623	f	1477791	3361	33610
22MAY07:12:00:00	5	429441.2152	6549447.117	f	1477789	3361	33610
22MAY07:15:00:00	5	429418.0196	6549485.469	f	1477787	3361	33610
22MAY07:18:00:00	5	429986.0849	6549119.999	f	1477785	3361	33610
22MAY07:21:00:00	5	429744.4429	6549672.759	f	1477783	3361	33610
23MAY07:00:01:00	5	429905.7651	6549989.443	f	1477781	3361	33610
23MAY07:03:00:00	5	429951.0564	6549947.984	f	1477779	3361	33610
23MAY07:06:00:00	5	429960.6367	6549979.361	f	1477777	3361	33610
23MAY07:09:00:00	5	430110.0366	6549843.534	f	1477775	3361	33610
23MAY07:12:00:00	5	429939.5923	6549966.214	f	1477772	3361	33610
23MAY07:15:01:00	5	430216.626	6548899.673	f	1479646	3361	33610
23MAY07:18:00:00	5	430249.7611	6548673.197	f	1479645	3361	33610
23MAY07:21:00:00	5	430208.5133	6548721.696	f	1479644	3361	33610
24MAY07:00:00:00	5	430206.8064	6548722.117	f	1479643	3361	33610
24MAY07:03:00:00	5	430198.5334	6548693.288	f	1479642	3361	33610
24MAY07:06:00:00	5	430206.325	6548703.259	f	1481377	3361	33610
24MAY07:09:01:00	5	429943.292	6548897.805	f	1481376	3361	33610
24MAY07:12:00:00	5	429911.6272	6548892.158	f	1481375	3361	33610
24MAY07:15:00:00	5	430204.7931	6548698.185	f	1481374	3361	33610
24MAY07:18:00:00	5	429980.7098	6548892.888	f	1481373	3361	33610
24MAY07:21:00:00	5	430212.6157	6548821.861	f	1481372	3361	33610
25MAY07:00:00:00	5	430142.472	6548846.629	f	1481371	3361	33610
25MAY07:03:00:00	5	429861.3301	6548938.065	f	1481370	3361	33610
25MAY07:06:00:00	5	429908.4113	6548890.958	f	1481369	3361	33610
25MAY07:09:00:00	5	429312.4675	6549509.069	f	1481368	3361	33610
25MAY07:12:00:00	5	429290.1255	6549398.939	f	1483558	3361	33610
25MAY07:15:00:00	5	429650.9247	6549015.445	f	1483557	3361	33610
25MAY07:18:00:00	5	429490.08	6549213.894	f	1483556	3361	33610
25MAY07:21:00:00	5	429340.2073	6549348.585	f	1483555	3361	33610
26MAY07:00:00:00	5	429319.3536	6549387.061	f	1483554	3361	33610
26MAY07:03:01:00	5	429370.8908	6549320.464	f	1499704	3361	33610
26MAY07:06:00:00	5	429255.2512	6549587.389	f	1499703	3361	33610
26MAY07:09:00:00	5	430416.3735	6549614.174	f	1499702	3361	33610
26MAY07:12:01:00	5	430417.7454	6549344.928	f	1499701	3361	33610
26MAY07:15:00:00	5	430434.1729	6549559.175	f	1499700	3361	33610
26MAY07:18:00:00	5	431327.0304	6549162.713	f	1496535	3361	33610
26MAY07:21:00:00	5	431418.1992	6549068.402	f	1496534	3361	33610
27MAY07:00:00:00	5	431625.8255	6549194.018	f	1496533	3361	33610
27MAY07:03:00:00	5	432124.722	6549040.551	f	1496532	3361	33610
27MAY07:06:00:00	5	432305.0075	6548956.256	f	1496531	3361	33610
27MAY07:09:00:00	5	432407.6096	6548601.115	f	1496530	3361	33610
27MAY07:12:00:00	5	432896.011	6548154.932	f	1496529	3361	33610
27MAY07:15:01:00	5	433530.895	6548330.79	f	1496528	3361	33610
27MAY07:18:01:00	5	433919.1278	6548440.758	f	1496527	3361	33610
27MAY07:21:00:00	5	433994.6113	6548479.216	f	1496526	3361	33610
28MAY07:00:00:00	5	433985.0835	6548479.403	f	1496525	3361	33610
28MAY07:03:00:00	5	433997.2602	6548480.518	f	1496524	3361	33610
28MAY07:06:00:00	5	433501.3625	6548295.251	f	1496523	3361	33610
28MAY07:09:00:00	5	433659.0835	6547455.503	f	1496522	3361	33610
28MAY07:12:00:00	5	433513.6845	6547363.735	f	1496521	3361	33610
28MAY07:15:00:00	5	433779.7906	6547576.316	f	1496520	3361	33610
28MAY07:18:00:00	5	433886.7793	6547582.687	f	1496519	3361	33610
28MAY07:21:00:00	5	433860.1949	6547488.122	f	1496518	3361	33610
29MAY07:00:00:00	5	433889.8553	6547526.947	f	1496517	3361	33610
29MAY07:03:00:00	5	433824.0753	6547504.438	f	1496516	3361	33610
29MAY07:06:00:00	5	434145.9649	6547183.312	f	1496515	3361	33610
29MAY07:09:00:00	5	434139.0305	6546880.717	f	1496514	3361	33610
29MAY07:12:00:00	5	433769.6477	6546838.303	f	1496513	3361	33610
29MAY07:15:00:00	5	434130.3503	6546741.226	f	1496512	3361	33610
29MAY07:18:02:00	5	434194.6826	6546589.621	f	1496511	3361	33610
29MAY07:21:00:00	5	434014.9754	6546618.339	f	1496510	3361	33610
30MAY07:00:00:00	5	433880.694	6546911.718	f	1496509	3361	33610
30MAY07:03:00:00	5	434198.2168	6546900.95	f	1496508	3361	33610
30MAY07:06:00:00	5	434329.1057	6547074.296	f	1496507	3361	33610
30MAY07:09:00:00	5	434456.3533	6546144.018	f	1496506	3361	33610
30MAY07:12:00:00	5	434163.4592	6546754.211	f	1496505	3361	33610
30MAY07:15:00:00	5	434308.823	6546475.487	f	1496504	3361	33610
30MAY07:18:02:00	5	434361.5905	6546535.704	f	1496503	3361	33610
30MAY07:21:00:00	5	434319.668	6546868.461	f	1496502	3361	33610
31MAY07:00:00:00	5	434485.8531	6546815.843	f	1496501	3361	33610
31MAY07:03:00:00	5	434470.2672	6546805.217	f	1496500	3361	33610
31MAY07:06:00:00	5	434691.9964	6546944.991	f	1496499	3361	33610
31MAY07:09:00:00	5	434441.3764	6546850.884	f	1496498	3361	33610
31MAY07:12:01:00	5	434310.2982	6546760.311	f	1496497	3361	33610
31MAY07:15:00:00	5	434143.5094	6546670.344	f	1496496	3361	33610
31MAY07:18:01:00	5	434249.5455	6546706.39	f	1496495	3361	33610
31MAY07:21:00:00	5	433329.5046	6544783.219	f	1496494	3361	33610
01JUN07:00:00:00	5	433313.6943	6544904.891	f	1496493	3361	33610
01JUN07:03:01:00	5	433390.2932	6544811.631	f	1496492	3361	33610
01JUN07:06:01:00	5	433278.9501	6544860.044	f	1496491	3361	33610
01JUN07:09:00:00	5	433659.3882	6544788.233	f	1496490	3361	33610
01JUN07:12:01:00	5	434276.3124	6545602.128	f	1496489	3361	33610
01JUN07:15:00:00	5	434276.587	6545980.226	f	1496488	3361	33610
01JUN07:18:01:00	5	434330.1072	6545783.892	f	1496487	3361	33610
01JUN07:21:00:00	5	434202.9986	6546258.631	f	1496486	3361	33610
02JUN07:00:00:00	5	434216.351	6546210.845	f	1499699	3361	33610
02JUN07:03:00:00	5	434157.9981	6546131.513	f	1499698	3361	33610
02JUN07:06:00:00	5	434329.7556	6545958.287	f	1499697	3361	33610
